,ANCILLARYROLE,ENABLED,FITTING_TYPE,FITTING_TYPE2,FACILITYID,LEGACYID,NODE_NO,FITTING_SIZE,MATERIAL,RIM_ELEVATION,INVERT,DEPTH,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
3145,0,1,4,Tee,1000297810,16257,1518508134,200,CAS,92,30.51,61.49,In Service,7897-0079-00,2001,Surrey,,,Final AB,,,,,,20021028,,49.150136,-122.801313
3146,0,1,4,Tee,1000298203,16239,1773910023,200,DI,,37.55,,In Service,7896-0230-00,2001,Surrey,,,Final AB,,,,,,20021022,,49.184182,-122.730650
3147,0,1,4,Tee,1000298691,15722,1419110821,300,CAS,,107.04,,In Service,1299-3070-00,2000,Surrey,,,Final AB,,,,,,20020828,,49.198802,-122.828553
3148,,1,2,Reducer,1001144240,,1307811227,200,DI,,36.31,,In Service,1207-3570-00,2008,Surrey,,200 X 150 REDUCER,Final AB,,,,,,20091221,20110608,49.206191,-122.859264
3149,0,1,4,Tee,1000312024,16956,1616608429,300,CAS,64.05,,,In Service,1297-0318-00,1998,Surrey,,,Final AB,,,,,,20030520,,49.155431,-122.774202
3150,0,1,4,Tee,1000311920,14032,1610608221,,,63.5,,,In Service,,1994,Surrey,,,,,,,,,19950606,,49.151914,-122.775882
3151,0,1,4,Tee,1000307235,1399,1600208220,,,67.54,,,In Service,,1993,Surrey,,,,,,,,,19910422,,49.151916,-122.778750
3152,0,1,4,Tee,1000811766,,1300711264,200,DI,,23.97,,In Service,7803-0435-00,2006,Surrey,,,Final AB,,,,,,20061026,20110608,49.206873,-122.861228
3153,0,1,4,Tee,1000300181,15348,1520605911,150,DI,28.8,30.79,-1.99,In Service,1297-1500-01,1998,Surrey,,,Final AB,,,,,,20020712,,49.109904,-122.800892
3154,0,1,4,Tee,1000802769,,1359402014,300,DI,,92.7,,In Service,7805-0007-00,2006,Surrey,,,Final AB,,,,,,20061004,20110608,49.039451,-122.845542
3155,0,1,4,Tee,1000301857,17097,1274802362,350,DI,,57.84,,In Service,7897-0257-00,1999,Surrey,,,Final AB,,,,,,20030604,,49.045777,-122.868806
3156,0,1,4,Tee,1000307393,13862,1599408214,,,67.92,,,In Service,,1995,Surrey,,,,,,,,,19961126,,49.151798,-122.778966
3157,0,1,4,Tee,1000307317,13493,1600208279,,,70.4,,,In Service,,1993,Surrey,,,,,,,,,19930706,,49.152969,-122.778749
3158,0,1,4,Tee,1000310295,10473,1457703433,,,13.89,,,In Service,,1995,Surrey,,,,,,,,,19950817,,49.065388,-122.818353
3159,0,1,4,Tee,1000823217,,1519210914,300,DI,,91.15,,In Service,1203-6050-00,2005,Surrey,,,Final AB,,,,,,20070425,20110608,49.200441,-122.800895
3160,0,1,4,Tee,1000823240,,1519310949,300,DI,,91.71,,In Service,1203-6050-00,2005,Surrey,,,Final AB,,,,,,20070425,20110608,49.201076,-122.800868
3161,0,1,4,Tee,1000314313,7954,1308306817,500,DI,81.3,,,In Service,,1976,Surrey,,,,,,,,,20040323,20171003,49.126394,-122.859361
3162,0,1,4,Tee,1000309179,19541,1223107485,250,DI,,85.56,,In Service,12033070-0,2005,Surrey,,,Final AB,,,,,,20070425,20110608,49.138506,-122.882820
3163,0,1,4,Tee,1000310585,6977,1399402363,,,88,,,In Service,,1981,Surrey,,,,,,,,,19990706,,49.045758,-122.834505
3164,0,1,4,Tee,1000305829,14046,1880905792,,,57.6,,,In Service,,1994,Surrey,,,,,,,,,19950612,20171003,49.107813,-122.701599
3165,0,1,4,Tee,1000310801,11611,1338610810,,,74.78,,,In Service,,1987,Surrey,,,,,,,,,19900716,,49.198874,-122.850749
3166,0,1,4,Tee,1000823252,,1519311007,300,DI,,90,,In Service,1203-6050-00,2005,Surrey,,,Final AB,,,,,,20070425,20110608,49.202125,-122.800862
3167,0,1,4,Tee,1000298747,11625,1424010813,,,105.98,,,In Service,,1970,Surrey,,,,,,,,,19900807,20140502,49.198903,-122.827173
3168,0,1,4,Tee,1000311074,11236,1166009942,,,31.75,,,In Service,,1982,Surrey,,,,,,,,,19900619,,49.183223,-122.898414
3169,0,1,4,Tee,1000311135,11335,1196110075,,,35.8,,,In Service,,1979,Surrey,,,,,,,,,19900625,,49.185621,-122.890127
3170,0,1,1,Cross,1000315634,2744,1398706003,,,70.15,,,In Service,,1976,Surrey,,,,,,,,,19910508,20160427,49.111892,-122.834463
3171,0,1,4,Tee,1000300625,2628,1832306518,,,64.53,,,In Service,,1988,Surrey,,,,,,,,,19890131,20140502,49.120974,-122.714912
3172,0,1,4,Tee,1000311311,5583,1355509221,,,54.1,,,In Service,,1987,Surrey,,,,,,,,,19890531,,49.170122,-122.846177
3173,0,1,4,Tee,1000307913,1489,1229706356,,,78.36,,,In Service,,1990,Surrey,,,,,,,,,19920310,,49.118339,-122.880989
3174,0,1,4,Tee,1000307971,50,1204705942,,,63.23,,,In Service,,1997,Surrey,,,,,,,,,19980707,,49.110579,-122.887947
3175,0,1,4,Tee,1000308103,10685,1530002107,,,105.65,,,In Service,,1984,Surrey,,,,,,,,,19900516,,49.041373,-122.798546
3176,0,1,4,Tee,1000298743,11970,1429010915,,,104.7,,,In Service,,1975,Surrey,,,,,,,,,19900803,20140502,49.200740,-122.825788
3177,0,1,4,Tee,1000305355,1967,1821906202,,,56.11,,,In Service,,1975,Surrey,,,,,,,,,19890112,20171003,49.115265,-122.717827
3178,0,1,4,Tee,1000308317,6737,1555601861,,,92,,,In Service,,1983,Surrey,,,,,,,,,19971010,,49.036607,-122.791537
3179,0,1,4,Tee,1000303954,8464,1336809854,,,74.98,,,In Service,,1979,Surrey,,,,,,,,,19891220,20171003,49.181578,-122.851291
3180,0,1,4,Tee,1000823265,,1517911107,300,DI,,85.96,,In Service,1203-6050-00,2005,Surrey,,,Final AB,,,,,,20070425,20110608,49.203933,-122.801242
3181,0,1,1,Cross,1000833982,,1840506807,350,DI,,59.19,,In Service,1205-3090-00,2007,Surrey,,,Final AB,,,,,,20071009,20140502,49.125938,-122.712603
3182,,1,4,Tee,1001148693,,1559902756,300,DI,,65.9,,In Service,7806-0257-00,2009,Surrey,,,Final AB,,,,,,20100202,20110608,49.052793,-122.790295
3183,,1,4,Tee,1001148733,,1559902869,300,DI,,50.59,,In Service,7806-0257-00,2009,Surrey,,,Final AB,,,,,,20100202,20110608,49.054838,-122.790290
3184,,1,4,Tee,1001150697,,1479809234,300,DI,,87.26,,In Service,1207-3020-00,2009,Surrey,,,Final AB,,,,,,20100222,20110608,49.170053,-122.811892
3185,0,1,4,Tee,1000301540,9888,1269001542,,,59.86,,,In Service,,1968,Surrey,,,,,,,,,19900320,20171023,49.031243,-122.870388
3186,0,1,4,Tee,1000312708,322,1295105611,,,57.33,,,In Service,,1972,Surrey,,,,,,,,,19880908,20160519,49.104576,-122.863050
3187,0,1,1,Cross,1000833972,,1840606707,350,DI,,65.58,,In Service,1205-3090-00,2007,Surrey,,,Final AB,,,,,,20071009,20140502,49.124131,-122.712602
3188,0,1,4,Tee,1000796008,,1680906107,300,DI,,21.68,,In Service,1205-6060-00,2005,Surrey,,,Initial AB,,,,,,20060817,20110602,49.113364,-122.756672
3189,0,1,4,Tee,1000304115,8951,1341010252,,,82.36,,,In Service,,1979,Surrey,,,,,,,,,19900119,,49.188778,-122.850115
3190,0,1,4,Tee,1000304138,9001,1327210061,,,93.7,,,In Service,,1959,Surrey,,,,,,,,,19900122,,49.185324,-122.853942
3191,0,1,4,Tee,1000304140,9003,1322810061,,,94,,,In Service,,1959,Surrey,,,,,,,,,19900122,,49.185330,-122.855163
3192,,1,4,Tee,1001121966,,1471806180,200,DI,,46.3,,In Service,7803-0470-0,2008,Surrey,,,Final AB,,,,,,20090519,20090519,49.114798,-122.814320
3193,0,1,4,Tee,1000304653,6869,1226211419,,,0.69,,,In Service,,1977,Surrey,,,,,,,,,19890906,,49.209929,-122.881759
3194,0,1,4,Tee,1000310246,8140,1480403242,,,35.62,,,In Service,,1990,Surrey,,,,,,,,,19891129,,49.061925,-122.812122
3195,0,1,4,Tee,1000301544,9895,1270701542,,,59,,,In Service,,1951,Surrey,,,,,,,,,19900320,,49.031241,-122.869923
3196,0,1,4,Tee,1000301554,9915,1274901740,,,66.67,,,In Service,,1974,Surrey,,,,,,,,,19900321,,49.034825,-122.868759
3197,0,1,4,Tee,1000301615,9715,1234902213,,,41,,,In Service,,1975,Surrey,,,,,,,,,19900315,,49.043406,-122.879737
3198,0,1,4,Tee,1000301634,17291,1758703072,150,CAS,,,,In Service,1297-901,1999,Surrey,,,,,,,,,20030702,,49.058414,-122.735535
3199,0,1,4,Tee,1000298600,3583,1580210616,,,69.27,,,In Service,,1984,Surrey,,,,,,,,,19890316,,49.195261,-122.784076
3200,0,1,4,Tee,1000298603,3694,1569910617,,,70.01,,,In Service,,1974,Surrey,,,,,,,,,19890316,,49.195283,-122.786910
3201,0,1,4,Tee,1000298720,17486,1363910879,250,CAS,,,,In Service,,2002,Surrey,,AS PER OPERATIONS,,,,,,,20030821,,49.199864,-122.843790
3202,0,1,4,Tee,1000298754,11790,1438810541,,,103.94,,,In Service,,1961,Surrey,,,,,,,,,19900807,,49.193972,-122.823109
3203,0,1,4,Tee,1000298809,12127,1435811014,,,99,,,Abandoned,,1957,Surrey,,,,,,,,,19900810,20070205,49.202521,-122.823905
3204,0,1,4,Tee,1000298839,11780,1397911153,,,100.22,,,In Service,,1967,Surrey,,,,,,,,,19900726,,49.205049,-122.834352
3205,0,1,4,Tee,1000313484,14469,1500202758,,,66,,,In Service,,1996,Surrey,,,,,,,,,19980205,,49.052838,-122.806731
3206,0,1,4,Tee,1000313585,9640,1586402338,,,83.23,,,In Service,,1978,Surrey,,,,,,,,,19900312,,49.045521,-122.783020
3207,0,1,4,Tee,1000313663,11638,1540502740,,,62.35,,,In Service,,1994,Surrey,,,,,,,,,19940228,,49.052803,-122.795621
3208,0,1,4,Tee,1000310045,12513,1689205772,,,15.2,,,In Service,,1994,Surrey,,,,,,,,,19950302,,49.107564,-122.754439
3209,0,1,4,Tee,1000310069,13559,1754006008,,,6.3,,,In Service,,1972,Surrey,,,,,,,,,19971015,,49.111527,-122.736538
3210,0,1,4,Tee,1000310127,9042,1389303509,,CAS,1.8,,,Abandoned,,1962,Surrey,,,,,,,,,19900125,,49.066501,-122.837217
3211,0,1,4,Tee,1000310308,14320,1473203165,,,29.3,,,In Service,,1998,Surrey,,,,,,,,,19990614,20061020,49.060241,-122.814123
3212,0,1,4,Tee,1000310475,9456,1440102389,,,94.5,,,In Service,,1980,Surrey,,,,,,,,,19900226,,49.046512,-122.823271
3213,0,1,4,Tee,1000310718,11506,1331910925,,,64.01,,,In Service,,1976,Surrey,,,,,,,,,19900703,20081127,49.200952,-122.852605
3214,0,1,4,Tee,1000310732,11522,1317810924,,,66.63,,,In Service,,1966,Surrey,,,,,,,,,19900704,,49.200938,-122.856501
3215,0,1,4,Tee,1000310735,11525,1356610933,,,80.62,,,In Service,,1971,Surrey,,,,,,,,,19900704,,49.201087,-122.845786
3216,0,1,4,Tee,1000795990,,1681006006,300,DI,,23.94,,In Service,1205-6060-00,2005,Surrey,,,Initial AB,,,,,,20060817,20110602,49.111538,-122.756662
3217,0,1,1,Cross,1000315441,3023,1599908821,,,75.33,,,In Service,,1985,Surrey,,,,,,,,,19890404,,49.162789,-122.778787
3218,0,0,4,Tee,1000311198,11086,1127509798,,,13.91,,,Abandoned,,1994,Surrey,,,,,,,,,19960719,20150220,49.180637,-122.909050
3219,0,1,4,Tee,1000841383,,1400001959,400,DI,,91.43,,In Service,1206-5520-00,2007,Surrey,,,Final AB,,,,,,20080118,20110608,49.038452,-122.834358
3220,0,1,4,Tee,1000305806,7231,1905506352,,,68,,,In Service,,1992,Surrey,,,,,,,,,19931013,20150615,49.117930,-122.694774
3221,0,1,4,Tee,1000314019,4421,1707510460,,,34.06,,,In Service,,1994,Surrey,,,,,,,,,19950802,,49.192359,-122.748952
3222,0,1,4,Tee,1000314075,3070,1609009557,,,59.72,,,In Service,,1983,Surrey,,,,,,,,,19890227,,49.176082,-122.776222
3223,0,1,4,Tee,1000314078,3159,1640209527,,,30.64,,,In Service,,1988,Surrey,,,,,,,,,19890227,,49.175522,-122.767620
3224,,1,4,Tee,1001419148,,1418905920,300,DI,,76.09,,In Service,7810-0309-00,2014,Surrey,,,Final AB,,,,,,20120725,20150609,49.110126,-122.828925
3225,0,1,4,Tee,1000314177,14430,1619708936,,,60.61,,,In Service,,1997,Surrey,,,,,,,,,19971121,,49.164599,-122.773302
3226,0,1,4,Tee,1000841386,,1400001964,400,DI,,91.05,,In Service,1206-5520-00,2007,Surrey,,,Final AB,,,,,,20080118,20110608,49.038534,-122.834358
3227,0,1,4,Tee,1000314253,11462,1338206798,,,68.72,,,In Service,,1990,Surrey,,,,,,,,,19900628,,49.126281,-122.851079
3228,0,1,4,Tee,1000305808,13208,1904806337,,,67.9,,,In Service,,1992,Surrey,,,,,,,,,19931209,20150615,49.117665,-122.694956
3229,0,1,4,Tee,1000314332,7976,1331706538,,,69.98,,,In Service,,1984,Surrey,,,,,,,,,19891107,,49.121609,-122.852895
3230,0,1,4,Tee,1000314346,7991,1338606681,,,65.99,,,In Service,,1978,Surrey,,,,,,,,,19891107,,49.124191,-122.850980
3231,0,1,4,Tee,1000314412,7834,1317407065,,,78.95,,,In Service,,1977,Surrey,,,,,,,,,19891027,,49.131137,-122.856797
3232,0,1,4,Tee,1000314458,7881,1303106670,,,83.5,,,In Service,,1982,Surrey,,,,,,,,,19891101,,49.124008,-122.860761
3233,,1,2,Reducer,1001415630,,1277407694,300,DI,,83.04,,In Service,1210-3190-00,2014,Surrey,,300 X 200 Reducer,Final AB,,,,,,20150609,20150609,49.142271,-122.867820
3234,0,1,2,Reducer,1000840025,,1937305408,350,DI,,5.32,,In Service,7806-0067-00,2007,Surrey,,350 X 300 REDUCER,Final AB,,,,,,20071220,20110608,49.100545,-122.686086
3235,0,1,4,Tee,1000840590,,1589310826,200,DI,,73.89,,In Service,7804-0357-00,2007,Surrey,,,Final AB,20080116,,,,,20080111,20110608,49.198820,-122.781566
3236,0,1,4,Tee,1000840591,,1589310826,150,DI,,73.89,,In Service,7804-0357-00,2007,Surrey,,,Final AB,20080116,,,,,20080111,20110608,49.198820,-122.781557
3237,0,1,4,Tee,1000314916,16587,1398111301,150,DI,,,,In Service,1201-3020-00,2002,Surrey,,,Final AB,,,,,,20030305,20110608,49.207497,-122.834329
3238,0,1,4,Tee,1000309109,13159,1195907827,100,,,93.36,,Abandoned,,1992,Surrey,,,,,,,,,19930318,20080410,49.144953,-122.890251
3239,0,1,4,Tee,1000309111,13162,1205407857,,,91.6,,,In Service,,1992,Surrey,,,,,,,,,19930318,,49.145501,-122.887649
3240,0,1,4,Tee,1000309125,13651,1195907775,,,92.3,,,In Service,,1999,Surrey,,,,,,,,,19930318,,49.144019,-122.890250
3241,0,1,4,Tee,1000309187,4534,1494207621,,,19.63,,,In Service,,1978,Surrey,,,,,,,,,19891019,,49.141132,-122.808016
3242,0,1,4,Tee,1000309189,5480,1496507621,,,16.63,,,In Service,,1978,Surrey,,,,,,,,,19891019,,49.141134,-122.807390
3243,0,1,4,Tee,1000303647,7122,1472611462,,,29.72,,,In Service,,1979,Surrey,,,,,,,,,19890920,,49.210623,-122.813731
3244,0,1,4,Tee,1000303663,7153,1499111212,,CAS,74.07,,,Abandoned,,1958,Surrey,,,,,,,,,19890920,,49.206085,-122.806427
3245,0,1,4,Tee,1000303691,5602,1282407614,,,84.75,,,In Service,,1982,Surrey,,,,,,,,,19890601,,49.141082,-122.866411
3246,0,1,4,Tee,1000303749,5730,1297007308,,,83.41,,,In Service,,1978,Surrey,,,,,,,,,19890606,,49.135538,-122.862398
3247,0,1,4,Tee,1000303758,5750,1307307215,,,81.14,,,In Service,,1983,Surrey,,,,,,,,,19890607,,49.133850,-122.859582
3248,0,1,4,Tee,1000303771,5809,1347407203,,,73.88,,,In Service,,1974,Surrey,,,,,,,,,19890609,,49.133632,-122.848533
3249,0,1,4,Tee,1000303772,5815,1347307197,,,73.88,,,In Service,,1974,Surrey,,,,,,,,,19890609,,49.133513,-122.848538
3250,0,1,4,Tee,1000303813,5919,1337007899,,,69.27,,,In Service,,1986,Surrey,,,,,,,,,19890614,,49.146219,-122.851341
3251,0,0,4,Tee,1000811767,,1300711227,200,DI,,31.38,,Abandoned,7803-0435-00,2006,Surrey,,,Final AB,,,,,,20061026,20110608,49.206193,-122.861235
3252,,1,4,Tee,1001803428,,1123109684,150,CAS,,15.21,,In Service,1211-3220-00,2014,Surrey,,,Final AB,,,,,,20150126,20150126,49.178318,-122.910321
3253,0,1,4,Tee,1000306309,14488,1946806149,,,22.86,,,In Service,,1997,Surrey,,,,,,,,,19990106,20130613,49.113946,-122.683377
3254,0,0,4,Tee,1000304000,8559,1307409812,,,86.18,,,Abandoned,,1972,Surrey,,,,,,,,,19900104,20150202,49.180835,-122.859420
3255,0,1,4,Tee,1000312996,576,1376406001,,,73.61,,,In Service,,1972,Surrey,,,,,,,,,19880920,,49.111876,-122.840616
3256,0,1,4,Tee,1000313040,962,1438905801,,,73.53,,,In Service,,1990,Surrey,,,,,,,,,19920910,,49.108232,-122.823394
3257,0,1,4,Tee,1000841327,,1321801958,300,DI,,94.13,,In Service,1206-5510-00,2007,Surrey,,,Final AB,,,,,,20080117,20110608,49.038457,-122.855896
3258,0,1,4,Tee,1000309027,5424,1242607716,,,92.57,,,In Service,,1981,Surrey,,,,,,,,,19890523,,49.142936,-122.877391
3259,0,1,4,Tee,1000309051,5505,1236107771,,,92.05,,,In Service,,1982,Surrey,,,,,,,,,19890525,,49.143939,-122.879171
3260,0,1,4,Tee,1000309078,4170,1236807212,,,81.67,,,In Service,,1990,Surrey,,,,,,,,,19910627,,49.133833,-122.879008
3261,0,1,4,Tee,1000309121,13344,1277307215,,,87.98,,,In Service,,1988,Surrey,,,,,,,,,19931214,,49.133875,-122.867834
3262,0,1,4,Tee,1000309300,14652,1470207827,,,20.45,,,In Service,,1997,Surrey,,,,,,,,,19980928,,49.144607,-122.814655
3263,0,1,4,Tee,1000309321,8478,1458407417,,,60,,,In Service,,1998,Surrey,,,,,,,,,19990125,,49.137188,-122.817916
3264,0,1,4,Tee,1000311455,12573,1346209291,,,57.5,,,In Service,,1989,Surrey,,,,,,,,,19900927,20150202,49.171144,-122.848760
3265,0,1,4,Tee,1000306154,12366,1492110810,,,88.94,,,In Service,,1971,Surrey,,,,,,,,,19900824,,49.198816,-122.808395
3266,0,1,4,Tee,1000306259,1361,1951105855,,,14.6,,,In Service,,1970,Surrey,,,,,,,,,19881026,,49.108896,-122.682256
3267,0,1,4,Tee,1000306265,1020,1940406256,,,28.3,,,In Service,,1988,Surrey,,,,,,,,,19881216,,49.116160,-122.685161
3268,,1,4,Tee,1001804663,,1346209293,200,CAS,,57.71,,In Service,1211-3310-00,2014,Surrey,,,Final AB,,,,,,20150202,20150202,49.171181,-122.848759
3269,0,1,4,Tee,1000306354,9104,1256909764,,,85.3,,,In Service,,1987,Surrey,,,,,,,,,19900129,,49.179972,-122.873338
3270,0,1,4,Tee,1000306437,12072,1231209911,,,79.45,,,In Service,,1984,Surrey,,,,,,,,,19900809,,49.182649,-122.880442
3271,0,1,4,Tee,1000306498,12359,1269010009,,,72.4,,,In Service,,1976,Surrey,,,,,,,,,19900823,,49.184411,-122.870002
3272,,1,2,Reducer,1001804668,,1346609332,200,CAS,,59.05,,In Service,1211-3310-00,2014,Surrey,,200 X 100 Reducer,Final AB,,,,,,20150202,20150202,49.171888,-122.848644
3273,0,1,4,Tee,1000306665,7405,1489410360,,,93.73,,,In Service,,1973,Surrey,,,,,,,,,19891003,,49.190676,-122.809147
3274,0,1,4,Tee,1000306774,7647,1479209997,,,99.7,,,In Service,,1978,Surrey,,,,,,,,,19891011,,49.184114,-122.811994
3275,0,1,4,Tee,1000306967,6356,1235509080,,,85.95,,,In Service,,1974,Surrey,,,,,,,,,19890714,,49.167618,-122.879283
3276,0,1,4,Tee,1000307024,6586,1261709011,,,80.59,,,In Service,,1974,Surrey,,,,,,,,,19890731,,49.166350,-122.872066
3277,0,1,4,Tee,1000307095,1505,1261608973,,,80.06,,,In Service,,1997,Surrey,,,,,,,,,19980902,,49.165421,-122.872142
3278,,1,2,Reducer,1001804671,,1341309333,200,CAS,,62.43,,In Service,1211-3030-00,2014,Surrey,,200 X 100 Reducer,Final AB,,,,,,20150202,20150202,49.171907,-122.850126
3279,0,1,4,Tee,1000307170,3772,1537108779,,,92.72,,,In Service,,1975,Surrey,,,,,,,,,19890317,,49.162060,-122.796100
3280,0,1,4,Tee,1000304187,8878,1318610141,,,93,,,In Service,,1997,Surrey,,,,,,,,,19980522,,49.186531,-122.856331
3281,0,1,4,Tee,1000304270,4240,1569109910,,,75.8,,,In Service,,1978,Surrey,,,,,,,,,19890410,,49.182495,-122.787211
3282,0,1,4,Tee,1000303186,5252,1420208963,,,61.78,,,In Service,,1988,Surrey,,,,,,,,,19890511,,49.165431,-122.828352
3283,0,1,2,Reducer,1000823267,,1517911107,300,DI,,85.96,,In Service,1203-6050-00,2005,Surrey,,300 X 150 REDUCER,Final AB,,,,,,20070425,20110608,49.203944,-122.801253
3284,0,1,2,Reducer,1000308991,5316,1222307485,200,DI,85.83,85.8,0.03,In Service,1203-3070-00,2005,Surrey,,200 X 150 REDUCER,Final AB,,,,,,20070425,20110608,49.138510,-122.883033
3285,0,1,2,Reducer,1000823330,,1215907632,300,DI,,88.05,,In Service,1203-6060-00,2005,Surrey,,300 X 200 REDUCER,Final AB,,,,,,20070426,20110608,49.141171,-122.884799
3286,0,1,4,Tee,1000297873,4494,1489408286,,,27.69,,,In Service,,1990,Surrey,,,,,,,,,19890419,,49.153166,-122.809315
3287,0,1,4,Tee,1000297888,12884,1497908191,,,28.25,,,In Service,,1990,Surrey,,,,,,,,,19910724,,49.151435,-122.806971
3288,0,1,4,Tee,1000297895,12893,1507508134,,,23.61,,,In Service,,1989,Surrey,,,,,,,,,19910724,,49.150403,-122.804308
3289,,1,4,Tee,1001843570,,1640602362,600,DI,,92.84,,In Service,7811-0269-00,2015,Surrey,,,Final AB,,,,,,20151021,20151021,49.045618,-122.768102
3290,,1,2,Reducer,1001726296,,1419210316,250,DI,,103.77,,In Service,7811-0095-00,2015,Surrey,,250 X 150 Reducer,Final AB,,,,,,20151028,20151118,49.189657,-122.828562
3291,0,1,4,Tee,1000298250,2919,1774409701,,,59.68,,,In Service,,1982,Surrey,,,,,,,,,19890215,,49.178592,-122.730567
3292,,1,4,Tee,1001803660,,1810106658,150,DI,,41.81,,In Service,7813-0120-00,2015,Surrey,,,Final AB,,,,,,20151123,20151123,49.123262,-122.721006
3293,0,1,4,Tee,1000298439,3536,1599410708,,,75.74,,,In Service,,1970,Surrey,,,,,,,,,19890309,,49.196918,-122.778779
3294,0,1,4,Tee,1000298668,13341,1388910717,,,104.5,,,In Service,,1995,Surrey,,,,,,,,,19990408,,49.196935,-122.836906
3295,0,1,4,Tee,1000298775,12028,1419111155,,,100.13,,,In Service,,1984,Surrey,,,,,,,,,19900808,,49.205093,-122.828515
3296,0,1,4,Tee,1000298785,12056,1427110915,,,107.02,,,In Service,,1975,Surrey,,,,,,,,,19900809,,49.200743,-122.826319
3297,0,1,4,Tee,1000298824,1508,1382511197,,,89.09,,,In Service,,1970,Surrey,,,,,,,,,19910906,,49.205856,-122.838600
3298,0,1,2,Reducer,1000841387,,1400001964,400,DI,,90.87,,In Service,1206-5520-00,2007,Surrey,,400 X 300 REDUCER,Final AB,,,,,,20080118,20110608,49.038529,-122.834358
3299,0,1,4,Tee,1000307121,16116,1273409216,150,CAS,,81.58,,In Service,1299-6060-00,2000,Surrey,,,Final AB,,,,,,20021004,,49.169803,-122.868865
3300,0,1,4,Tee,1000314193,16211,1620508938,150,CAS,,,,In Service,7892-0337-00,1997,Surrey,,,Final AB,,,,,,20021017,20140711,49.164630,-122.773105
3301,0,1,4,Tee,1000307131,18125,1205609527,450,DI,,92.48,,In Service,7800-0243-00,2004,Surrey,,,Final AB,,,,,,20040712,,49.175466,-122.887551
3302,0,1,4,Tee,1000307641,18769,1468106815,300,DI,,34.27,,In Service,7802-0172-00,2005,Surrey,,,Final AB,,,,,,20050324,,49.126295,-122.815299
3303,0,1,4,Tee,1000308008,15079,1272706170,100,PVC,,101.39,,In Service,7898-0205-00,2000,Surrey,,,Final AB,,,,,,20020611,,49.114696,-122.869187
3304,0,1,4,Tee,1000309582,4115,1226607168,,,78.62,,,In Service,,1989,Surrey,,,,,,,,,19911009,,49.133027,-122.881821
3305,0,1,4,Tee,1000309591,1411,1231806504,,,79.94,,,In Service,,1991,Surrey,,,,,,,,,19911024,,49.121011,-122.880411
3306,0,1,4,Tee,1000309895,1055,1747106159,,,11.45,,,In Service,,1973,Surrey,,,,,,,,,19881011,,49.114553,-122.738450
3307,0,1,4,Tee,1000309980,1221,1760405987,,,4.42,,,In Service,,1976,Surrey,,,,,,,,,19881014,,49.111425,-122.734797
3308,,1,2,Reducer,1001759000,,1640602371,600,DI,,,,In Service,7811-0269-00,2015,Surrey,,600X450,Final AB,,,,,,20151021,20151021,49.045789,-122.768101
3309,0,1,4,Tee,1000308319,14565,1601101554,,,63,,,In Service,,1997,Surrey,,,,,,,,,19980902,,49.031026,-122.779027
3310,,1,2,Reducer,1001758999,,1640602372,600,DI,,,,In Service,7811-0269-00,2015,Surrey,,600X450,Final AB,,,,,,20151021,20151021,49.045807,-122.768101
3311,0,1,2,Reducer,1000841384,,1400001970,400,DI,,,,In Service,1206-5520-00,2007,Surrey,,400 X 200 REDUCER,Final AB,,,,,,20080118,20110608,49.038652,-122.834359
3312,0,1,4,Tee,1000301412,15983,1701101569,300,DI,,41.5,,In Service,7895-0179-00,1999,Surrey,,,Final AB,,,,,,20020925,20110608,49.031236,-122.751512
3313,0,1,4,Tee,1000301465,17669,1236502075,200,DI,,40.08,,In Service,7899-0124-00,2002,Surrey,,,Final AB,,,,,,20031105,20110608,49.040599,-122.879364
3314,0,1,2,Reducer,1000854308,,1370909731,350,DI,,,,In Service,7805-0396-00,2008,Surrey,,350 X 300 REDUCER,Final AB,,,,,,20080723,20080723,49.179092,-122.841938
3315,0,1,4,Tee,1000311404,5797,1291409071,,,68.4,,,In Service,,1971,Surrey,,,,,,,,,19890608,,49.167436,-122.863856
3316,0,1,4,Tee,1000311429,5984,1301408854,,,58.59,,,In Service,,1976,Surrey,,,,,,,,,19890620,,49.163513,-122.861127
3317,0,1,4,Tee,1000311464,1174,1336509209,,,61.93,,,In Service,,1992,Surrey,,,,,,,,,19921203,,49.169920,-122.851414
3318,0,1,4,Tee,1000311551,4682,1323508153,,,59.75,,,In Service,,1984,Surrey,,,,,,,,,19890424,,49.150813,-122.855064
