,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
36,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
37,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
38,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
39,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
40,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
41,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
42,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
43,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
44,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
45,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
46,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
47,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
48,20161024,Amended From Single Family (10 upa) or Townhouse with Tree Preservation (15 upa) to Townhouse (15 upa) or Multi-Family with Tree Preservation (30 upa),RES.R16-2358,20120124,15,10,UPA,7915-0189-00,Townhouse (15 upa) or Multi-Family with Tree Preservation (30 upa),20161026,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
49,,,,20120124,,,,,Tree Preservation Areas,20120126,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
50,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
51,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
52,20121022,Amended From Stormwater Detention Pond to Small Lot Single Family w/wo Coach House (10-15 upa),R223,20120124,10,2,UPA,,Small Lot Single Family w/wo Coach House (10-15 upa),20160205,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
53,20140310,,,20140422,30,15,UPA,79012-0244-00,Townhouse (15-30 upa),20160331,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
54,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
55,,,,20161025,,,UPA,,Habitat Corridor (20m SROW),,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
