,BARCODE,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,FACILITYID,FENCING_TYPE,GIS_ENTRY_STAGE,HOUSE_NO,INSERVICE_COST,LEGACYID,LIFECYCLE_COST,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MATERIAL,MEDIAN_TYPE,MEDIAN_TYPE2,MODEL,MOD_DATE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PARK_LEGACY_ID,PARK_OWNERSHIP,PLANTED,PROJECT_NO,ROAD_CODE,SERIAL_NO,STATUS,STATUS_DATE,STATUS_PARKS,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
1244,,,,,20081212,,1001075046,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090212,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1245,,,,,20081212,,1001075056,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090317,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1246,,,,,20081216,,1001075732,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090303,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1247,,,,,20090127,,1001079148,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1248,,,,,20090106,,1001077061,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1249,,,,,20090105,,1001077034,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090317,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1250,,,,,20081224,,1001076967,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1251,,,,,20081224,,1001076954,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1252,,,,,20081215,,1001075605,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090213,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1253,,,,,20081212,,1001075065,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1254,,,,,20090127,,1001079165,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1255,,,,,20090127,,1001079164,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1256,,,,,20090130,,1001079587,,Initial AB,,,,,,Engineering,,,Concrete,0,Central,,20090316,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1257,,,,,20090114,,1001077759,,Initial AB,,,,,,Engineering,,,Concrete,0,Central,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1258,,,,,20090114,,1001077760,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090303,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1259,,,,,20090205,,1001080338,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1260,,,,,20090129,,1001079450,,Initial AB,,,,,,Engineering,,,Concrete,1,Island,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1261,,,,,20090129,,1001079451,,Initial AB,,,,,,Engineering,,,Concrete,1,Island,,20090129,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1262,,,,,20090129,,1001079454,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1263,,,,,20090128,,1001079322,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20100308,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1264,,,,,20090128,,1001079323,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20100308,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1265,,,,,20180710,,1002102651,,Initial AB,,,,,,Engineering,,041,Concrete,0,Central,,20180710,,,Engineering,Surrey,,,No,7813-0047-00,,,In Service,,,,,,,2017,,
1266,,,,,20150630,,1001605314,,Final AB,,,,,,Engineering,,011,Concrete,0,Central,,20150630,,,Engineering,Surrey,,,No,1712-3040-00,10400,,In Service,,,,,,,2013,,
1267,,,,,20090202,,1001079694,,Initial AB,,,,,,Engineering,,,Concrete,0,Central,,20100309,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1268,,,,,20081212,,1001075095,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1269,,,,,20081215,,1001075409,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1270,,,,,20110316,,1001191642,,,,,,,,Engineering,,,Asphalt,0,Central,,20110316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,2010,,
1271,,,,,20150630,,1001605335,,Final AB,,,,,,Engineering,,011,Concrete,0,Central,,20150630,,,Engineering,Surrey,,,No,1712-3040-00,,,In Service,,,,,,,2013,,
1272,,,,,20110316,,1001191643,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20110316,,,Engineering,Provincial,,,Yes,MOTH 71101-1004,,,In Service,,,,,,,2009,,
1273,,,,,20081212,,1001075055,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090212,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1274,,,,,20081215,,1001075420,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1275,,,,,20081202,,1000959708,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20130102,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1276,,,,,20081219,,1001076298,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1277,,,,,20121218,,1001561791,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20130102,,,Engineering,Surrey,,,Yes,7804-0112-00,,,In Service,,,,,,,2008,,
1278,,,,,20180710,,1002102672,,Initial AB,,,,,,Engineering,,041,Concrete,0,Central,,20180710,,,Engineering,Surrey,,,No,7813-0047-00,,,In Service,,,,,,,2017,,
1279,,,,,20090106,,1001077124,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1280,,,,,20081204,,1000959940,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20110322,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1281,,,,,20180719,,1002114880,,Final AB,,,1001075104,0,,Engineering,,123,Concrete,0,Central,,20180719,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,0
1282,,,,,20180719,,1002115081,,Initial AB,,,,,,Engineering,,123,Concrete,0,Central,,20180719,,,Engineering,Surrey,,,No,3816-6300-00,,,In Service,,,,,,,2018,,
1283,,,,,20081215,,1001075424,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1284,,,,,20090127,,1001079132,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1285,,,,,20090106,,1001077076,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1286,,,,,20090127,,1001079184,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20110719,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1287,,,,,20110208,,1001189019,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20110208,,,Engineering,Provincial,,,No,MOTH 71101-1003,,,In Service,,,,,,,2009,,
1288,,,,,20110628,,1001202804,,,,,,,,Engineering,,,Concrete,1,Island,,20110628,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1289,,,,,20170322,,1001923905,,Initial AB,,,1001801186,0,,Engineering,,059,Concrete,0,Central,,20170322,,,Engineering,Surrey,,,No,1713-3050-00,,,In Service,,,,,,,2015,,0
1290,,,,,20170322,,1001801186,,Initial AB,,,,,,Engineering,,059,Concrete,0,Central,,20170322,,,Engineering,Surrey,,,No,1713-3050-00,,,In Service,,,,,,,2015,,
1291,,,,,20120116,,1001356007,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20120116,,,Engineering,Surrey,,,No,7806-0001-00,,,In Service,,,,,,,2011,,
1292,,,,,20081224,,1001076882,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1293,,,,,20081224,,1001076900,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1294,,,,,20081219,,1001076303,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1295,,,,,20081215,,1001075446,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1296,,,,,20090210,,1001081208,,Initial AB,,,,,,Engineering,,,Pavers,1,Island,,20111116,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1297,,,,,20081224,,1001076925,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090217,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1298,,,,,20081224,,1001076963,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1299,,,,,20110915,,1001213023,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20120227,,,Engineering,Surrey,,,No,7805-0143-00,,,In Service,,,,,,,2009,,
1300,,,,,20170322,,1001923918,,Initial AB,,,,,,Engineering,,059,Concrete,0,Central,,20170322,,,Engineering,Surrey,,,No,1713-3050-00,,,In Service,,,,,,,2015,,
1301,,,,,20090130,,1001079599,,Initial AB,,,,,,Engineering,,,Concrete,0,Central,,20090303,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1302,,,,,20120924,,1001434581,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20120925,,,Engineering,Surrey,,,Yes,1710-8080-00,,,In Service,,,,,,,2012,,
1303,,,,,20170324,,1001924396,,Final AB,,,,,,Engineering,,059,Concrete,1,Island,,20170324,,,Engineering,Surrey,,,Yes,7811-0113-00,,,In Service,,,,,,,2014,,
1304,,,,,20081202,,1000959690,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100226,,,Engineering,Surrey,,,No,1705-3110-00,,,In Service,,,,,,,2009,,
1305,,,,,20130820,,1001699323,,,,,,,,,,,Concrete,0,Central,,20130820,,,,Surrey,,,Yes,,,,In Service,,,,,,,,,
1306,,,,,20081224,,1001076908,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090217,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1307,,,,,20100122,,1001147474,,Final AB,,,,,Golden Ears way : 17620 to 17850,Engineering,,,Concrete,0,Central,,20100122,,,Engineering,Translink,,,Yes,1R01,,,In Service,,,,,,,2009,,
1308,,,,,20090127,,1001079069,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090127,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1309,,,,,20090127,,1001079070,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090127,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1310,,,,,20090127,,1001079078,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090127,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1311,,,,,20090127,,1001079082,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1312,,,,,20090106,,1001077155,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1313,,,,,20090106,,1001077142,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1314,,,,,20090127,,1001079084,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1315,,,,,20090127,,1001079085,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1316,,,,,20090127,,1001079086,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090303,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1317,,,,,20090105,,1001077025,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1318,,,,,20100125,,1001147581,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100125,,,Engineering,Translink,,,Yes,1R02,,,In Service,,,,,,,2009,,
1319,,,,,20090105,,1001077029,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1320,,,,,20081215,,1001075466,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1321,,,,,20110316,,1001191678,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20110316,,,Engineering,Provincial,,,No,MOTH 71101-1004,,,In Service,,,,,,,2009,,
1322,,,,,20110316,,1001191682,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20110316,,,Engineering,Surrey,,,Yes,MOTH 71101-1004,,,In Service,,,,,,,2009,,
1323,,,,,20081215,,1001075595,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1324,,,,,20100104,,1001144831,Ornamental,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100105,,,Engineering,Provincial,,,Yes,MOTH 71101-2005,,,In Service,,,,,,,2007,,
1325,,,,,20100105,,1001144897,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100105,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1326,,,,,20100105,,1001144899,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100105,,,Engineering,Surrey,,,No,MOTH 71101-2005,,,In Service,,,,,,,2007,,
1327,,,,,20100105,,1001144931,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100105,,,Engineering,Provincial,,,Yes,MOTH 71101-2005,,,In Service,,,,,,,2007,,
1328,,,,,20170406,,1001926027,,EC,,,,,,Engineering,,,Concrete,0,Central,,20170406,,,Engineering,Surrey,,,No,7815-0344-00,,,Proposed,,,,,,,,,
1329,,,,,20170406,,1001926028,,EC,,,,,,Engineering,,,Concrete,0,Central,,20170406,,,Engineering,Surrey,,,No,7815-0344-00,,,Proposed,,,,,,,,,
1330,,,,,20170410,,1001926215,,,,,,,,Engineering,,,Concrete,1,Island,,20170410,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1331,,,,,20100625,,1001165574,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20170420,,,Engineering,Private,,,No,,,,In Service,,,,,,,,,
1332,,,,,20090205,,1001080383,,Initial AB,,,,,,Engineering,,,Pavers,1,Island,,20111006,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1333,,,,,20090205,,1001080390,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20111006,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1334,,,,,20130712,,1001606347,,Initial AB,,,1001606346,,,Engineering,,,Grass,1,Island,,20160628,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1335,,,,,20160218,,1001860401,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20160218,,,Engineering,Surrey,,,No,7808-0019-00,,,In Service,,,,,,,2015,,
1336,,,,,20090211,,1001081958,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20111110,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1337,,,,,20090211,,1001081960,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20111110,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1338,,,,,20090211,,1001081962,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20111110,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1339,,,,,20090211,,1001081961,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20111110,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1340,,,,,20170728,,1001941987,,Final AB,,,,,,Engineering,,014,Concrete,0,Central,,20170728,,,Engineering,Surrey,,,No,1716-2050-00,,,In Service,,,,,,,2016,,
1341,,,,,20090202,,1001079697,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20170728,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1342,,,,,20170728,,1001941984,,Final AB,,,,,,Engineering,,014,Concrete,0,Central,,20170728,,,Engineering,Surrey,,,No,1716-2050-00,,,In Service,,,,,,,2016,,
1343,,,,,20100901,,1001171609,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1344,,,,,20100901,,1001171610,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1345,,,,,20100901,,1001171612,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1346,,,,,20100901,,1001075087,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20100901,,,Engineering,Provincial,,,Yes,,,,In Service,,,,,,,,,
1347,,,,,20100901,,1001079091,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20100901,,,Engineering,Provincial,,,No,MOTH 11807,,,In Service,,,,,,,2007,,
1348,,,,,20100901,,1001079092,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20100901,,,Engineering,Provincial,,,No,MOTH 11807,,,In Service,,,,,,,2007,,
1349,,,,,20100901,,1001079093,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20100901,,,Engineering,Provincial,,,No,MOTH 11807,,,In Service,,,,,,,2007,,
1350,,,,,20101115,,1001181571,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20101222,,,Engineering,Surrey,,,No,7806-0321-00,,,In Service,,,,,,,2010,,
1351,,,,,20101213,,1001184483,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20101216,,,Engineering,Surrey,,,Yes,1707-3240-00,,,In Service,,,,,,,2010,,
1352,,,,,20090114,,1001077758,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1353,,,,,20170728,,1001942044,,Final AB,,,,,,Engineering,,029,Concrete,0,Central,,20170728,,,Engineering,Surrey,,,No,1716-2060-00,,,In Service,,,,,,,2016,,
1354,,,,,20140925,,1001787832,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20170803,,,Engineering,Surrey,,,Yes,7811-0328-00,,,In Service,,,,,,,2014,,
1355,,,,,20101213,,1001184405,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20101213,,,Engineering,Surrey,,,No,1707-3240-00,,,In Service,,,,,,,2010,,
1356,,,,,20101213,,1001184406,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20101213,,,Engineering,Surrey,,,No,1707-3240-00,,,In Service,,,,,,,2010,,
1357,,,,,20090127,,1001079182,,Initial AB,,,,,,Engineering,,,Concrete,1,Island,,20110719,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1358,,,,,20090127,,1001079181,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20110719,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1359,,,,,20130215,,1001567494,,Final AB,,,,,,,,,Concrete,0,Central,,20150602,,,,Surrey,,,Yes,1709-3090-00,,,In Service,,,,,,,2012,,
1360,,,,,20170803,,1001942520,,,,,,,,Engineering,,,Concrete,1,Island,,20170803,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1361,,,,,20081202,,1000959697,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20170803,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1362,,,,,20170814,,1001943108,,Initial AB,,,,,,Engineering,,034,Concrete,0,Central,,20170814,,,Engineering,Surrey,,,No,1705-3120-00,,,In Service,,,,,,,2016,,
1363,,,,,20100527,,1001161721,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20120509,,,Engineering,Surrey,,,Yes,1709-3010-00,,,In Service,,,,,,,2011,,
1364,,,,,20100527,,1001161764,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20120510,,,Engineering,Surrey,,,Yes,1709-3010-00,,,In Service,,,,,,,2011,,
1365,,,,,20150602,,1001826454,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20150602,,,Engineering,Surrey,,,Yes,1713-3160-00,,,In Service,,,,,,,2015,,
1366,,,,,20100527,,1001161804,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20120510,,,Engineering,Surrey,,,Yes,1709-3010-00,,,In Service,,,,,,,2011,,
1367,,,,,20130521,,1001595725,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20150602,,,Engineering,Surrey,,,Yes,1707-3180-00,,,In Service,,,,,,,2012,,
1368,,,,,20090115,,1001077948,,Final AB,,,,,,Engineering,,,Pavers,0,Central,,20110915,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1369,,,,,20150602,,1001826457,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20150602,,,Engineering,Surrey,,,Yes,1713-3160-00,,,In Service,,,,,,,2015,,
1370,,,,,20100604,,1001163180,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100604,,,Engineering,Surrey,,,No,MOTH 71101-2010,,,In Service,,,,,,,2009,,
1371,,,,,20090204,,1001080115,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20130201,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1372,,,,,20090106,,1001077098,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090306,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1373,,,,,20090106,,1001077099,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1374,,,,,20090106,,1001077100,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1375,,,,,20090105,,1001077013,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1376,,,,,20081218,,1001076012,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1377,,,,,20100527,,1001161720,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20120509,,,Engineering,Surrey,,,No,1709-3010-00,,,In Service,,,,,,,2011,,
1378,,,,,20101124,,1001183025,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20120320,,,Engineering,Surrey,,,Yes,1705-3220-00,,,In Service,,,,,,,2011,,
1379,,,,,20111101,,1001217755,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20111101,,,Engineering,Surrey,,,No,7806-0137-00,,,In Service,,,,,,,2011,,
1380,,,,,20151020,,1001595920,,Final AB,,,,,,MOTH,,,Concrete,1,Island,,20151020,,,MOTH,Provincial,,,No,MOTH-04885-0001,,,In Service,,,,,,,2009,,
1381,,,,,20081212,,1001075045,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090212,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1382,,,,,20100331,,1001154296,,Final AB,,,,,,MOTH,,,Asphalt,1,Island,,20151020,,,MOTH,Provincial,,,No,MOTH-04885-0001,,,In Service,,,,,,,2009,,
1383,,,,,20090130,,1001079585,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20100305,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1384,,,,,20081215,,1001075412,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1385,,,,,20151020,,1001595921,,Final AB,,,,,,MOTH,,,Concrete,1,Island,,20151020,,,MOTH,Provincial,,,No,MOTH-04885-0001,,,In Service,,,,,,,2009,,
1386,,,,,20090127,,1001079083,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1387,,,,,20100120,,1001147262,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20100120,,,Engineering,Surrey,,,No,1704-3210-00,,,In Service,,,,,,,2009,,
1388,,,,,20100105,,1001144960,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20100105,,,Engineering,Provincial,,,No,MOTH 71101-2005,,,In Service,,,,,,,2007,,
1389,,,,,20110217,,1001152423,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20110217,,,Engineering,Provincial,,,No,MOTH 71101-1004,,,In Service,,,,,,,2009,,
1390,,,,,20081224,,1001076955,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1391,,,,,20090130,,1001079659,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1392,,,,,20090106,,1001077149,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1393,,,,,20090209,,1001080880,,Initial AB,,,,,,Engineering,,,Concrete,1,Island,,20090209,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
1394,,,,,20090209,,1001080970,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20090209,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1395,,,,,20100331,,1001154297,,Final AB,,,,,,MOTH,,,Asphalt,1,Island,,20151020,,,MOTH,Provincial,,,No,MOTH-04885-0001,,,In Service,,,,,,,2009,,
1396,,,,,20110318,,1001192131,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20110318,,,Engineering,Provincial,,,No,MOTH 71101-1004,,,In Service,,,,,,,2009,,
1397,,Parking Lot,,,20180315,,1001990623,,,,,,,Goldstone Park,Engineering,,,Concrete,1,Island,,20180315,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
1398,,Parking Lot,,,20180315,,1001990624,,,,,,,Goldstone Park,Engineering,,,Concrete,1,Island,,20180315,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
