,ANCILLARYROLE,ENABLED,ASSEMBLY_TYPE,ASSEMBLY_TYPE2,BLOWOFF_TYPE,FACILITYID,LEGACYID,NODE_NO,CHAMBER1_SIZE,CHAMBER1_MATERIAL,CHAMBER2_SIZE,CHAMBER2_MATERIAL,VALVE_TYPE,VALVE_SIZE,VALVE_MAKE,VALVE_MODEL,VALVE_MATERIAL,VALVE_LOCATION,BFP_TYPE,BFP_SIZE,AIR_VALVE_TYPE,AIR_VALVE_SIZE,AIR_VALVE_MAKE,AIR_VALVE_MODEL,AIR_VALVE_MATERIAL,AIR_VALVE_LOCATION,DRAIN_SYSTEM,EXTERNAL_VENTING,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
661,,1,0,Air Valve,,1000273252,3113,1107409795,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,200 ST & ROBSON RD,,Initial AB,,,,,,20020425,20141231,49.180340,-122.914659
662,,1,0,Air Valve,,1000273123,19138,1585601914,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,20 AVE & 158A ST,,Initial AB,,,,,,20020503,20141231,49.037557,-122.783274
663,,1,0,Air Valve,,1000273113,19128,1586101830,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,LILAC DR & MCBETH RD,,Initial AB,,,,,,20020503,20141231,49.036034,-122.783145
664,,1,0,Air Valve,,1000273093,19108,1550701709,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,155 ST & 18 AVE,,Initial AB,,,,,,20020503,20141231,49.033862,-122.792898
665,,1,0,Air Valve,,1000273091,19106,1542501709,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,154 ST & 17A AVE,,Initial AB,,,,,,20020503,20141231,49.033868,-122.795150
666,,1,0,Air Valve,,1000273089,19104,1525401898,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,19A AVE & 152A ST,,Initial AB,,,,,,20020503,20141231,49.037287,-122.799853
667,,1,0,Air Valve,,1000273080,19095,1554202088,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,MADRONA DR & MADRONA DR,,Initial AB,,,,,,20020503,20141231,49.040716,-122.791897
668,,1,0,Air Valve,,1000273054,19067,1532902164,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,153 ST & 22 AVE,,Initial AB,,,,,,20020503,20141231,49.042092,-122.797763
669,,1,0,Air Valve,,1000267378,10766,1318007332,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,132 ST & 73 AVE,,Initial AB,,,,,,20020501,20141231,49.135705,-122.856658
670,,1,2,Blowoff,,1000266692,7054,1367009363,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,20160726,49.172445,-122.843027
671,,1,0,Air Valve,,1000267374,10761,1291607627,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,76 AVE & 129A ST,,Initial AB,,,,,,20020501,20141231,49.141061,-122.863922
672,,1,2,Blowoff,,1001951564,,1656602813,,,,,,50,,,DI,,,,,,,,,,,,In Service,7815-0183-00,2017,Surrey,,,Final AB,,,,,,20171017,20171017,49.053781,-122.763669
673,,1,2,Blowoff,,1001906575,,1645502808,,,,,,50,,,DI,,,,,,,,,,,,In Service,7815-0183-00,2017,Surrey,,,Final AB,,,,,,20171017,20171017,49.053701,-122.766708
674,,1,2,Blowoff,,1001906546,,1659902884,,,,,,50,,,DI,,,,,,,,,,,,In Service,7815-0183-00,2017,Surrey,,,Final AB,,,,,,20171017,20171017,49.055062,-122.762757
675,,0,0,Air Valve,,1000278196,11788,1903407235,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020501,20081107,49.133642,-122.695234
676,,1,0,Air Valve,,1000267349,879,1466911593,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,115A AVE & SURREY RD,,Initial AB,,,,,,20020423,20141231,49.212751,-122.815288
677,,1,0,Air Valve,,1000267327,841,1488811374,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,LOUGHREN DR & PERTH DR,,Initial AB,,,,,,20020423,20141231,49.208771,-122.809267
678,,1,0,Air Valve,,1000267313,821,1459011727,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,SFPR & SURREY RD,,Initial AB,,,,,,20020423,20141231,49.215176,-122.817480
679,,1,0,Air Valve,,1000267297,780,1460111676,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,116A AVE & SURREY RD,,Initial AB,,,,,,20020423,20141231,49.214257,-122.817176
680,,1,0,Air Valve,,1000267772,4272,1322810048,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,100A AVE & 132A ST,,Initial AB,,,,,,20020425,20141231,49.184856,-122.855172
681,,1,0,Air Valve,,1000267765,4263,1342210291,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,UNIVERSITY DR & 103 AVE,,Initial AB,,,,,,20020425,20141231,49.189248,-122.849815
682,,1,0,Air Valve,,1000266239,8310,1919808917,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,192 ST & 89 AVE,,Initial AB,,,,,,20020429,20141231,49.164067,-122.690503
683,,1,0,Air Valve,,1000266223,8294,1912509578,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,191 ST & 96 AVE,,Initial AB,,,,,,20020429,20141231,49.176026,-122.692461
684,,1,0,Air Valve,,1000266215,8286,1919509422,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,94 AVE & 192 ST,,Initial AB,,,,,,20020429,20141231,49.173194,-122.690529
685,,1,0,Air Valve,,1000266209,8280,1888408846,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,88 AVE & 189 ST,,Initial AB,,,,,,20020429,20141231,49.162799,-122.699193
686,,1,0,Air Valve,,1000266184,8254,1819409445,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,182 ST & 94 AVE,,Initial AB,,,,,,20020429,20141231,49.173685,-122.718153
687,,1,0,Air Valve,,1000266126,8808,1437808825,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,144 ST & 88 AVE,,Initial AB,,,,,,20020430,20141231,49.162674,-122.823512
688,,1,0,Air Valve,,1000266043,8957,1371108023,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,80 AVE & 137A ST,,Initial AB,,,,,,20020430,20141231,49.148188,-122.841973
689,,1,0,Air Valve,,1000265532,22229,1949105512,,,,,,,,,,,,,,200,,,,,,,In Service,7892-0145-00,2006,Surrey,195 ST & 55 AVE,,Final AB,,,,,,20030606,20141231,49.102434,-122.682834
690,,1,0,Air Valve,,1000265517,16169,1939405497,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,194 ST & 55 AVE,,Initial AB,,,,,,20020502,20141231,49.102163,-122.685485
691,,1,0,Air Valve,,1000265516,16168,1939505499,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,194 ST & 55 AVE,,Initial AB,,,,,,20020502,20141231,49.102196,-122.685464
692,,1,0,Air Valve,,1000264440,23799,1919602154,,,,,,,,,,,,,,200,,,,,,,In Service,1204-6050-00,2006,Surrey,192 ST & 22 AVE,,Final AB,,,,,,20051012,20141231,49.041680,-122.691329
693,,1,0,Air Valve,,1000274669,,1757005696,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,57 AVE & 176 ST,,Initial AB,,,,,,20060628,20150528,49.105895,-122.735738
694,,1,2,Blowoff,,1001591683,,1757105700,,,,,,50,,,CAS,,,,,,,,,,,,In Service,7810-0101-00,2014,Surrey,,,Final AB,,,,,,20150528,20150528,49.105964,-122.735717
695,,1,0,Air Valve,,1000274668,,1757005690,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,57 AVE & 176 ST,,Initial AB,,,,,,20060628,20150528,49.105784,-122.735739
696,,0,0,Air Valve,,1000274810,14711,1748805775,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20030821,20150529,49.107331,-122.738004
697,,1,2,Blowoff,,1000261299,5414,1774710319,,,,,,50,,,,,,,,,,,,,,,Abandoned,,2006,Surrey,,ABANDONED,Final AB,,,,,,20020426,20070426,49.189540,-122.730408
698,,1,2,Blowoff,,1000281117,12256,1283006504,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.120726,-122.866347
699,,1,2,Blowoff,,1000281124,12263,1325506554,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.121626,-122.854619
700,,1,2,Blowoff,,1000281127,12266,1328406531,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.121203,-122.853816
701,,1,2,Blowoff,,1000281139,12278,1320606775,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.125619,-122.855953
702,,1,0,Air Valve,,1000265475,22834,1573703964,,,,,,,,,,,,,,200,,,,,,,In Service,1200-903,2006,Surrey,157 ST & 40 AVE,,Final AB,,,,,,20030908,20141231,49.074656,-122.786409
703,,1,0,Air Valve,,1000265461,16504,1935703578,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,194 ST & 36 AVE,,Initial AB,,,,,,20020502,20141231,49.067432,-122.686735
704,,1,0,Air Valve,,1000265459,16502,1917703589,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,192 ST & 36 AVE,,Initial AB,,,,,,20020502,20141231,49.067650,-122.691702
705,,1,0,Air Valve,,1000265419,16583,1269502767,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,28 AVE & 127 ST,,Initial AB,,,,,,20020502,20141231,49.053112,-122.870239
706,,1,0,Air Valve,,1000265408,16572,1272802529,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,127 ST & 25A AVE,,Initial AB,,,,,,20020502,20141231,49.048811,-122.869340
707,,1,0,Air Valve,,1000265367,16530,1246602390,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,124B ST & 24 AVE,,Initial AB,,,,,,20020502,20141231,49.046306,-122.876552
708,,1,0,Air Valve,,1000265093,16865,1320502855,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,WOODCREST DR & 132 ST,,Initial AB,,,,,,20020502,20141231,49.054694,-122.856207
709,,1,0,Air Valve,,1000265088,16860,1359802737,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,136 ST & 28 AVE,,Initial AB,,,,,,20020502,20141231,49.052546,-122.845383
710,,1,0,Air Valve,,1000265079,16851,1316702364,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,132 ST & 24 AVE,,Initial AB,,,,,,20020502,20141231,49.045801,-122.857268
711,,1,0,Air Valve,,1000265065,16834,1320402760,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,28 AVE & 132 ST,,Initial AB,,,,,,20020502,20141231,49.052966,-122.856238
712,,1,0,Air Valve,,1000277448,8716,1316608427,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,84 AVE & 132 ST,,Initial AB,,,,,,20020430,20141231,49.155521,-122.856981
713,,1,0,Air Valve,,1000277192,6765,1354409284,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,KING GEORGE BLVD & 92 AVE,,Initial AB,,,,,,20020429,20141231,49.171009,-122.846496
714,,1,0,Air Valve,,1000277190,6763,1324909172,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,132 B ST 91 AVE,,Initial AB,,,,,,20020429,20141231,49.168990,-122.854647
715,,1,0,Air Valve,,1000277188,6761,1314609132,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,132 ST & 91 AVE,,Initial AB,,,,,,20020429,20141231,49.168287,-122.857483
716,,1,0,Air Valve,,1000279182,14529,1647206006,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.111556,-122.765981
717,,0,0,Air Valve,,1000279185,14532,1640906049,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20090622,49.112342,-122.767714
718,,1,0,Air Valve,,1000279192,14542,1680805954,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.110607,-122.756730
719,,0,0,Air Valve,,1000279193,14543,1680805999,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20081107,49.111417,-122.756731
720,,1,0,Air Valve,,1000279195,14545,1680806061,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.112546,-122.756722
721,,0,0,Air Valve,,1000279196,14546,1680806024,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20081107,49.111869,-122.756728
722,,0,0,Air Valve,,1000279198,14548,1680806250,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20081107,49.115953,-122.756689
723,,1,0,Air Valve,,1000279199,14549,1680806242,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.115816,-122.756690
724,,1,2,Blowoff,,1000267902,4477,1293410278,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020425,20150130,49.189026,-122.863284
725,,1,0,Air Valve,,1000279208,14558,1680505765,,,,,,,,,,,,,,200,,,,,,,Abandoned,7897-0132-00,2006,Surrey,,SEE W-075-015,Final AB,,,,,,20020502,20080312,49.107179,-122.756821
726,,1,0,Air Valve,,1000279210,14560,1641206001,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.111473,-122.767642
727,,1,0,Air Valve,,1000276607,3152,1173009626,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,96 AVE & 117B ST,,Initial AB,,,,,,20020425,20141231,49.177263,-122.896555
728,,1,2,Blowoff,,1000267423,10814,1347807298,,,,,,50,,,,,,,,,,,,,,,Abandoned,,1974,Surrey,,,,,,,,,20020501,,49.135081,-122.848424
729,,1,0,Air Valve,,1000276513,21185,1345910758,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,CITY PARKWAY & 107A AVE,,Initial AB,,,,,,20020918,20141231,49.197683,-122.848756
730,,1,0,Air Valve,,1000276511,21183,1345910722,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,CITY PARKWAY & 107A AVE,,Initial AB,,,,,,20020918,20141231,49.197038,-122.848759
731,,1,0,Air Valve,,1000276603,3147,1179309727,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,118 ST & 97 AVE,,Initial AB,,,,,,20020425,20141231,49.179091,-122.894796
732,,1,0,Air Valve,,1000276601,3144,1179309673,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,118A ST & 96A AVE,,Initial AB,,,,,,20020425,20141231,49.178110,-122.894802
733,,1,0,Air Valve,,1000276581,23547,1287510775,,,,,,,,,,,,,,50,,,,,,,In Service,12993020-00,2006,Surrey,129 ST & 107A AVE,,Final AB,,,,,,20050304,20141231,49.198025,-122.864879
734,,1,0,Air Valve,,1000276572,23023,1287610775,,,,,,,,,,,,,,50,,,,,,,In Service,12993020-00,2006,Surrey,129 ST & 107A AVE,,Final AB,,,,,,20040130,20141231,49.198024,-122.864853
735,,1,0,Air Valve,,1000276569,22975,1302810425,,,,,,,,,,,,,,200,,,,,,,In Service,1299-3060-00,2006,Surrey,130 ST & 104 AVE,,Final AB,,,,,,20031223,20141231,49.191680,-122.860696
736,,1,0,Air Valve,,1000273141,19158,1580101951,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,KING GEORGE BLVD & 20 AVE,,Initial AB,,,,,,20020503,20141231,49.038224,-122.784790
737,,1,0,Air Valve,,1000273136,19153,1600801736,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,160 ST & KING GEORGE BLVD,,Initial AB,,,,,,20020503,20141231,49.034315,-122.779102
738,,1,0,Air Valve,,1000273134,19149,1600801860,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,160 ST & 19 AVE,,Initial AB,,,,,,20020503,20141231,49.036567,-122.779104
739,,1,0,Air Valve,,1000273124,19139,1582901948,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,KING GEORGE BLVD & 20 AVE,,Initial AB,,,,,,20020503,20141231,49.038167,-122.784030
740,,1,0,Air Valve,,1000276524,21852,1321710516,,,,,,,,,,,,,,50,,,,,,,In Service,12976050-00,2006,Surrey,132 ST & 105 AVE,,Final AB,,,,,,20030429,20141231,49.193313,-122.855453
741,,1,2,Blowoff,,1001815541,,1936405425,,,,,,,,,,,,,,,,,,,,,In Service,,2014,Surrey,,,,,,,,,20150402,20150402,49.100864,-122.686315
742,,1,0,Air Valve,,1001815544,,1948405387,,,,,,50,,,,,,,,,,,,,,,In Service,1212-5060-00,2014,Surrey,,,Final AB,,,,,,20150402,20150402,49.100162,-122.683024
743,,1,1,Blowdown,,1001815545,,1948505387,,,,,,,,,,,,,,,,,,,,,In Service,1212-5060-00,2014,Surrey,,,Final AB,,,,,,20150402,20150402,49.100163,-122.682997
744,,0,0,Air Valve,,1000275774,13157,1840806800,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20081107,49.125815,-122.712521
745,,1,0,Air Valve,,1000275776,13159,1821007070,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.130708,-122.717974
746,,1,1,Blowdown,,1000276459,21129,1292510425,,,,,,,,,,,,,,,,,,,,,In Service,WF-682,1959,Surrey,,,Final AB,,,,,,20020918,20150505,49.191675,-122.863517
747,,1,0,Air Valve,,1000276458,21128,1302610424,,,,,,,,,,,,,,200,,,,,,,In Service,WF-682,1959,Surrey,130 ST & 104 AVE,,Final AB,,,,,,20020918,20150505,49.191665,-122.860742
748,,1,0,Air Valve,,1000276460,21130,1286310425,,,,,,,,,,,,,,200,,,,,,,In Service,WF-682,1959,Surrey,104 AVE & 129 ST,,Final AB,,,,,,20020918,20150505,49.191681,-122.865240
749,,1,0,Air Valve,,1000273035,19046,1564901850,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,BROOME RD & FLOWER RD,,Initial AB,,,,,,20020503,20141231,49.036409,-122.788976
750,,1,0,Air Valve,,1000272697,13655,1257706267,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.116456,-122.873325
751,,1,0,Air Valve,,1000272698,13656,1264806267,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.116445,-122.871362
752,,1,0,Air Valve,,1000272999,19003,1570901783,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,TULIP DR & FLOWER RD,,Initial AB,,,,,,20020503,20141231,49.035181,-122.787339
753,,1,0,Air Valve,,1000272906,18910,1550801990,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,155 ST & 20 AVE,,Initial AB,,,,,,20020503,20141231,49.038943,-122.792842
754,,1,0,Air Valve,,1000272816,16482,1631503166,,,,,,,,,,,,,,200,,,,,,,In Service,7892-0106-00,1996,Surrey,163 ST & 32 AVE,,Final AB,,,,,,20020502,20141231,49.060174,-122.770550
755,,1,0,Air Valve,,1000276489,21161,1306310626,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,131 ST & 106 AVE,,Initial AB,,,,,,20020918,20141231,49.195314,-122.859710
756,,1,0,Air Valve,,1000276414,21082,1345310969,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,KING GEORGE BLVD & GATEWAY DR,,Initial AB,,,,,,20020918,20141231,49.201503,-122.848934
757,,1,0,Air Valve,,1000276257,20913,1352810624,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,135A ST & 106 AVE,,Initial AB,,,,,,20020918,20141231,49.195273,-122.846883
758,,1,0,Air Valve,,1000276217,20873,1359010972,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,136 ST & HILTON RD,,Initial AB,,,,,,20020918,20141231,49.201553,-122.845141
759,,1,0,Air Valve,,1000276216,20872,1358811093,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,110A AVE & 136 ST,,Initial AB,,,,,,20020918,20141231,49.203753,-122.845177
760,,1,0,Air Valve,,1000276213,20869,1346711045,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,135 ST & 110 AVE,,Initial AB,,,,,,20020918,20141231,49.202884,-122.848517
761,,1,0,Air Valve,,1000276211,20867,1317810835,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,132 ST & 108 AVE,,Initial AB,,,,,,20020918,20141231,49.199088,-122.856526
762,,1,0,Air Valve,,1000272498,13447,1275306233,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,128 ST & 62A AVE,,Initial AB,,,,,,20020502,20141231,49.115842,-122.868466
763,,1,0,Air Valve,,1000272321,12954,1519306673,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,152 ST & 66A AVE,,Initial AB,,,,,,20020502,20141231,49.123700,-122.801191
764,,1,0,Air Valve,,1000264401,20048,1702000358,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,170 ST & 4 AVE,,Initial AB,,,,,,20020506,20141231,49.009333,-122.751386
765,,1,2,Blowoff,,1000852833,,1448505939,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0355-00,2008,Surrey,,,Initial AB,,,,,,20080618,20080618,49.110443,-122.820745
766,,1,2,Blowoff,,1000854382,,1191610088,,,,,,50,,,,,,,,,,,,,,,In Service,1201-3010-00,2008,Surrey,,,Final AB,,,,,,20080724,20080724,49.185623,-122.891409
767,,1,0,Air Valve,,1000264395,20042,1759400055,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,1 AVE & Highway 15,,Initial AB,,,,,,20020506,20141231,49.003807,-122.735613
768,,1,2,Blowoff,,1000823320,,1512907003,,,,,,50,,,,,,,,,,,,,,,In Service,7804-0365-00,2006,Surrey,,,Final AB,,,,,,20070426,20070426,49.129666,-122.802915
769,,1,2,Blowoff,,1000823577,,1579703531,,,,,,50,,,,,,,,,,,,,,,In Service,7806-0006-00,2007,Surrey,,,Final AB,,,,,,20070427,20070525,49.066818,-122.784783
770,,1,2,Blowoff,,1000824162,,1930402071,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0096-00,2006,Surrey,,,Final AB,,,,,,20070502,20070502,49.040166,-122.688369
771,,1,2,Blowoff,,1000827215,,1789409951,,,,,,50,,,,,,,,,,,,,,,In Service,7804-0308-00,2007,Surrey,,,Final AB,,,,,,20070618,20070618,49.182872,-122.726395
772,,1,2,Blowoff,,1000827235,,1328906296,,,,,,50,,,,,,,,,,,,,,,Abandoned,7804-0110-00,2007,Surrey,,,Final AB,,,,,,20070618,20070618,49.116954,-122.853708
773,,1,2,Blowoff,,1000827245,,1720001164,,,,,,50,,,,,,,,,,,,,,,In Service,7806-0396-00,2007,Surrey,,,Final AB,,,,,,20070618,20070618,49.023899,-122.746359
774,,1,2,Blowoff,,1000830203,,1473508435,,,,,,300,,,,,,,,,,,,,,,In Service,1203-3010-00,2006,Surrey,,,Final AB,,,,,,20070816,20070816,49.155598,-122.813693
775,,1,2,Blowoff,,1000263048,21189,1365610342,,,,,,50,,,,,,,,,,,,,,,In Service,,1997,Surrey,,,,,,,,,20020424,,49.190193,-122.843342
776,,1,2,Blowoff,,1000263142,20175,1544503598,,,,,,50,,,,,,,,,,,,,,,In Service,7895-0258-00,1999,Surrey,,,Final AB,,,,,,20020625,,49.068045,-122.794461
777,,1,2,Blowoff,,1000263146,20179,1542103637,,,,,,50,,,,,,,,,,,,,,,In Service,7895-0258-00,1999,Surrey,,,Final AB,,,,,,20020626,,49.068754,-122.795127
778,,1,2,Blowoff,,1000263148,20181,1545603679,,,,,,50,,,,,,,,,,,,,,,In Service,7895-0258-00,1999,Surrey,,,Final AB,,,,,,20020626,,49.069508,-122.794168
779,,1,2,Blowoff,,1000263149,20182,1554403670,,,,,,50,,,,,,,,,,,,,,,In Service,7895-0258-00,1999,Surrey,,,Final AB,,,,,,20020626,,49.069343,-122.791728
780,,1,2,Blowoff,,1000263166,20199,1582403679,,,,,,50,,,,,,,,,,,,,,,In Service,7895-0087-01,1999,Surrey,,,Final AB,,,,,,20020627,,49.069496,-122.784018
781,,1,2,Blowoff,,1000263167,20200,1581603655,,,,,,50,,,,,,,,,,,,,,,In Service,7895-0087-01,1999,Surrey,,,Final AB,,,,,,20020627,,49.069065,-122.784256
782,,1,0,Air Valve,,1000264394,20041,1759400055,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,1 AVE & Highway 15,,Initial AB,,,,,,20020506,20141231,49.003807,-122.735613
783,,1,0,Air Valve,,1000264393,20040,1753400055,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,175 ST & 1 AVE,,Initial AB,,,,,,20020506,20141231,49.003809,-122.737285
784,,1,0,Air Valve,,1000264392,20039,1720600364,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,4 AVE & 172 ST,,Initial AB,,,,,,20020506,20141231,49.009435,-122.746274
785,,1,0,Air Valve,,1000264388,20035,1707500241,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,171 ST & 3 AVE,,Initial AB,,,,,,20020506,20141231,49.007200,-122.749883
786,,1,0,Air Valve,,1000264172,22078,1640808002,,,,,,,,,,,,,,200,,,,,,,In Service,1298-303,2006,Surrey,164 ST & 80 AVE,,Final AB,,,,,,20030521,20141231,49.147681,-122.767585
787,,1,0,Air Valve,,1000267281,763,1464111632,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,116 AVE & SURREY RD,,Initial AB,,,,,,20020423,20141231,49.213454,-122.816072
788,,1,0,Air Valve,,1000267264,746,1456211675,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,116A AVE & CURRIE DR,,Initial AB,,,,,,20020423,20141231,49.214240,-122.818251
789,,1,0,Air Valve,,1000267263,745,1448411672,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,116A AVE & KING RD,,Initial AB,,,,,,20020423,20141231,49.214191,-122.820412
790,,1,0,Air Valve,,1000277010,6581,1309108984,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,EDINBURGH DR & DOONE PL,,Initial AB,,,,,,20020429,20141231,49.165602,-122.859018
791,,1,2,Blowoff,,1000279375,17162,1458102835,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.054269,-122.818311
792,,1,2,Blowoff,,1000264763,17812,1269202144,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.041846,-122.870360
793,,1,2,Blowoff,,1000264792,17841,1272401655,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.032997,-122.869490
794,,1,2,Blowoff,,1000264809,17858,1266102004,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.039316,-122.871217
