,CONTAINER_TYPE,CONTAINER_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,CONTAINER_NO,SURFACE_TREATMENT,SERVICE_LEVEL,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,INSERVICE_DATE,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
440,1,Large Barrel,1001895593,"Litter Bin; North Surrey Community Park, 15848 97A Ave",,478,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"North Surrey Community Park, 15848 97A Ave",,,,,,,,20161028,20161107,49.179563,-122.783904
441,1,Large Barrel,1001895592,"Litter Bin; North Surrey Community Park, 15848 97A Ave",,477,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"North Surrey Community Park, 15848 97A Ave",,,,,,,,20161028,20161107,49.179387,-122.782700
442,1,Large Barrel,1001895591,"Litter Bin; North Surrey Community Park, 15848 97A Ave",,476,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"North Surrey Community Park, 15848 97A Ave",,,,,,,,20161028,20161107,49.179360,-122.782205
443,1,Large Barrel,1001894582,"Litter Bin; Brookside Park, 14201 84A Ave",,149,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Brookside Park, 14201 84A Ave",,,,,,,,20161018,20161107,49.156581,-122.829033
444,1,Large Barrel,1001894581,"Litter Bin; Bridgeview Park, 11475 126A St",,148,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.209936,-122.871165
445,1,Large Barrel,1001894580,"Litter Bin; Bridgeview Park, 11475 126A St",,147,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.210312,-122.871563
446,1,Large Barrel,1001894503,"Litter Bin; Bear Creek Park, 13750 - 88 Ave",,70,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bear Creek Park, 13750 - 88 Ave",,,,,,,,20161018,20161107,49.161673,-122.842712
447,1,Large Barrel,1001894717,"Litter Bin; Elgin Heritage Park / Stewart Farm / Wards Marina, 13723 Crescent Rd",,275,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Elgin Heritage Park / Stewart Farm / Wards Marina, 13723 Crescent Rd",,,,,,,,20161019,20161019,49.066082,-122.841589
448,1,Large Barrel,1001894719,"Litter Bin; Elgin Heritage Park / Stewart Farm / Wards Marina, 13723 Crescent Rd",,277,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Elgin Heritage Park / Stewart Farm / Wards Marina, 13723 Crescent Rd",,,,,,,,20161019,20161019,49.063261,-122.846784
449,1,Large Barrel,1001895938,"Litter Bin; Newton Athletic Park, 7395 128 St",,723,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.137797,-122.871327
450,1,Large Barrel,1001895937,"Litter Bin; Newton Athletic Park, 7395 128 St",,722,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.137956,-122.871327
451,1,Large Barrel,1001895936,"Litter Bin; Newton Athletic Park, 7395 128 St",,721,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.137803,-122.871634
452,1,Large Barrel,1001895935,"Litter Bin; Newton Athletic Park, 7395 128 St",,720,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.138037,-122.871645
453,1,Large Barrel,1001895934,"Litter Bin; Newton Athletic Park, 7395 128 St",,719,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.138278,-122.871424
454,1,Large Barrel,1001895933,"Litter Bin; Newton Athletic Park, 7395 128 St",,718,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.138334,-122.871637
455,1,Large Barrel,1001895932,"Litter Bin; Newton Athletic Park, 7395 128 St",,717,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.138777,-122.871501
456,1,Large Barrel,1001895931,"Litter Bin; Newton Athletic Park, 7395 128 St",,716,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.138576,-122.871717
457,1,Large Barrel,1001895930,"Litter Bin; Newton Athletic Park, 7395 128 St",,715,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.138444,-122.872660
458,1,Large Barrel,1001895929,"Litter Bin; Newton Athletic Park, 7395 128 St",,714,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Newton Athletic Park, 7395 128 St",,,,,,,,20161101,20161107,49.137564,-122.872595
459,1,Large Barrel,1001895927,"Litter Bin; Winter Crescent Park, 3484 148 St",,712,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Winter Crescent Park, 3484 148 St",,,,,,,,20161101,20161107,49.065252,-122.812011
460,1,Large Barrel,1001895454,"Litter Bin; Hjorth Road Park, 10275 148 St",,409,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hjorth Road Park, 10275 148 St",,,,,,,,20161027,20161027,49.189425,-122.814710
461,1,Large Barrel,1001895455,"Litter Bin; Hjorth Road Park, 10275 148 St",,410,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hjorth Road Park, 10275 148 St",,,,,,,,20161027,20161027,49.189616,-122.814370
462,1,Large Barrel,1001895456,"Litter Bin; Hjorth Road Park, 10275 148 St",,411,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hjorth Road Park, 10275 148 St",,,,,,,,20161027,20161027,49.190613,-122.814574
463,1,Large Barrel,1001895459,"Litter Bin; Hjorth Road Park, 10275 148 St",,412,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hjorth Road Park, 10275 148 St",,,,,,,,20161027,20161027,49.190792,-122.814382
464,1,Large Barrel,1001895484,"Litter Bin; Joe Brown Park, 5381 125A St",,424,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Joe Brown Park, 5381 125A St",,,,,,,,20161027,20161027,49.100839,-122.878100
465,1,Large Barrel,1001895806,"Litter Bin; Sunnyside Park, 15455 26 Ave",,625,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Park, 15455 26 Ave",,,,,,,,20161101,20161107,49.049361,-122.795091
466,1,Large Barrel,1001895805,"Litter Bin; Sunnyside Park, 15455 26 Ave",,624,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Park, 15455 26 Ave",,,,,,,,20161101,20161107,49.050304,-122.795601
467,1,Large Barrel,1001895789,"Litter Bin; Sullivan Park, 6272 152 St",,608,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sullivan Park, 6272 152 St",,,,,,,,20161101,20161107,49.116015,-122.796306
468,1,Large Barrel,1001895804,"Litter Bin; Sunnyside Lawn Cemetery, 14850 - 28 Ave",,623,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Lawn Cemetery, 14850 - 28 Ave",,,,,,,,20161101,20161107,49.051957,-122.807057
469,1,Large Barrel,1001895803,"Litter Bin; Sunnyside Lawn Cemetery, 14850 - 28 Ave",,622,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Lawn Cemetery, 14850 - 28 Ave",,,,,,,,20161101,20161107,49.052758,-122.807338
470,1,Large Barrel,1001895802,"Litter Bin; Sunnyside Lawn Cemetery, 14850 - 28 Ave",,621,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Lawn Cemetery, 14850 - 28 Ave",,,,,,,,20161101,20161107,49.052340,-122.808694
471,1,Large Barrel,1001895801,"Litter Bin; Sunnyside Lawn Cemetery, 14850 - 28 Ave",,620,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Lawn Cemetery, 14850 - 28 Ave",,,,,,,,20161101,20161107,49.052786,-122.808686
472,1,Large Barrel,1001895788,"Litter Bin; Sullivan Park, 6272 152 St",,607,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sullivan Park, 6272 152 St",,,,,,,,20161101,20161107,49.116386,-122.796769
473,1,Large Barrel,1001895800,"Litter Bin; Sunnyside Acres Urban Forest Park, 2598 144 St",,619,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Acres Urban Forest Park, 2598 144 St",,,,,,,,20161101,20161107,49.050471,-122.812828
474,1,Large Barrel,1001895799,"Litter Bin; Sunnyside Acres Urban Forest Park, 2598 144 St",,618,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Acres Urban Forest Park, 2598 144 St",,,,,,,,20161101,20161107,49.045921,-122.817602
475,1,Large Barrel,1001895798,"Litter Bin; Sunnyside Acres Urban Forest Park, 2598 144 St",,617,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sunnyside Acres Urban Forest Park, 2598 144 St",,,,,,,,20161101,20161107,49.046161,-122.821346
476,5,Ornamental,1001929160,,,,,,In Service,,,Surrey,BS# 55663,,,,,,,,Engineering,Engineering,,,,,,,,,,,,132 St N of Huntley Ave E/Side,,,,,,,,20170501,20170501,49.172878,-122.856738
477,2,Small Bin,1000960531,RDS-MAINT,,,,,In Service,,,Surrey,BS# 55485,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Martin Dr W of Southmere Cr E N/Side,,,,,,,,20081204,20170519,49.034511,-122.803609
478,4,Barrel,1000960568,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56220,,,,,,,,Engineering,Engineering,,,,,,,,,,,,128 St S of 16 Ave W/Side,,,,,,,,20081204,20170519,49.030961,-122.867665
479,4,Barrel,1000960548,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,15A Ave W of 126A St at end of road,,,,,,,,20081204,20170519,49.030568,-122.873513
480,2,Small Bin,1000960589,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56157,,,,,,,,Engineering,Engineering,,,,,,,,,,,,128 St N of 20 Ave E/Side,,,,,,,,20081204,20170519,49.038842,-122.867334
481,2,Small Bin,1000960587,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56159,,,,,,,,Engineering,Engineering,,,,,,,,,,,,128 St N of 24 Ave E/Side,,,,,,,,20081204,20170519,49.046125,-122.867269
482,2,Small Bin,1000960530,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56088,,,,,,,,Engineering,Engineering,,,,,,,,,,,,128 St S of Crescent Rd W/Side,,,,,,,,20081204,20170519,49.052546,-122.867481
483,0,Big Belly,1001946603,"Litter Bin; Sullivan Heights Park, 6322 144 St",1001895781,766,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sullivan Heights Park, 6322 144 St",,,,,,0,0,20170913,20170913,49.117998,-122.818109
484,0,Big Belly,1001946604,"Litter Bin; Sullivan Heights Park, 6322 144 St",1001946603,767,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sullivan Heights Park, 6322 144 St",,,,,,0,0,20170913,20170913,49.117439,-122.819020
485,5,Ornamental,1001081290,,,,,,In Service,,2009,Surrey,BS# 54986,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,96 Ave E of 134 St S/Side,,Initial AB,,,,,,20090210,20170501,49.176982,-122.850699
486,5,Ornamental,1001929162,,,,,,In Service,,,Surrey,BS# 55444,,,,,,,,Engineering,Engineering,,,,,,,,,,,,8969 KG Blvd W/Side,,,,,,,,20170501,20170501,49.165846,-122.846021
487,0,Big Belly,1001904897,"Litter Bin; Boundary Park, 6058 Boundary Dr West",1001894573,755,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Boundary Park, 6058 Boundary Dr West",,,,,,0,0,20170202,20170202,49.112672,-122.888782
488,1,Large Barrel,1001913776,"Litter Bin; Cougar Creek Park, 6889 123 St",,756,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cougar Creek Park, 6889 123 St",,,,,,,,20170320,20170320,49.129170,-122.882355
489,1,Large Barrel,1001894579,"Litter Bin; Bridgeview Park, 11475 126A St",,146,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.211221,-122.871234
490,1,Large Barrel,1001894578,"Litter Bin; Bridgeview Park, 11475 126A St",,145,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.210849,-122.872498
491,1,Large Barrel,1001894577,"Litter Bin; Bridgeview Park, 11475 126A St",,144,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.210946,-122.872858
492,1,Large Barrel,1001894576,"Litter Bin; Bridgeview Park, 11475 126A St",,143,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.211581,-122.872754
493,1,Large Barrel,1001894575,"Litter Bin; Bridgeview Park, 11475 126A St",,142,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.211276,-122.874216
494,1,Large Barrel,1001894574,"Litter Bin; Bridgeview Park, 11475 126A St",,141,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bridgeview Park, 11475 126A St",,,,,,,,20161018,20161107,49.211538,-122.873945
495,1,Large Barrel,1001894573,"Litter Bin; Boundary Park, 6058 Boundary Dr West",,140,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Boundary Park, 6058 Boundary Dr West",,,,,,,,20161018,20161107,49.113170,-122.887516
496,1,Large Barrel,1001894572,"Litter Ban; Bothwell Park, 9435 168 St",,139,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bothwell Park, 9435 168 St",,,,,,,,20161018,20161107,49.172783,-122.757390
497,1,Large Barrel,1001894571,"Litter Bin; Bothwell Park, 9435 168 St",,138,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bothwell Park, 9435 168 St",,,,,,,,20161018,20161107,49.172460,-122.757287
498,1,Large Barrel,1001894569,"Litter Bin; Bonnie Schrenk Park, 16510 84 Ave",,136,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bonnie Schrenk Park, 16510 84 Ave",,,,,,,,20161018,20161107,49.154076,-122.763643
499,1,Large Barrel,1001894568,"Litter Bin; Bonaccord Park, 14962 98 Ave",,135,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bonaccord Park, 14962 98 Ave",,,,,,,,20161018,20161107,49.178777,-122.807565
500,1,Large Barrel,1001894567,"Litter Bin; Bonaccord Park, 14962 98 Ave",,134,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bonaccord Park, 14962 98 Ave",,,,,,,,20161018,20161107,49.180382,-122.807264
501,1,Large Barrel,1001894566,"Litter Bin; Bolivar Park, 13591 Crestview Dr",,133,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",,,,,,,,20161018,20161107,49.210575,-122.850211
502,1,Large Barrel,1001894613,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,179,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161018,20161018,49.115922,-122.754515
503,1,Large Barrel,1001895926,"Litter Bin; William Beagle Park, 12944 92A Ave",,711,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"William Beagle Park, 12944 92A Ave",,,,,,,,20161101,20161107,49.170462,-122.863437
504,1,Large Barrel,1001895925,"Litter Bin; 31H - Utility ROW, 8985 Queen Mary Blvd",,710,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"31H - Utility ROW, 8985 Queen Mary Blvd",,,,,,,,20161101,20161107,49.168126,-122.857266
505,1,Large Barrel,1001895924,"Litter Bin; 31H - Utility ROW, 8985 Queen Mary Blvd",,709,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"31H - Utility ROW, 8985 Queen Mary Blvd",,,,,,,,20161101,20161107,49.165386,-122.867774
506,1,Large Barrel,1001895444,"Litter Bin; Hjorth Road Park, 10275 148 St",,400,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hjorth Road Park, 10275 148 St",,,,,,,,20161027,20161107,49.189818,-122.817166
507,1,Large Barrel,1001895317,"Litter Bin; Hillcrest Park, 6530 185 St",,399,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hillcrest Park, 6530 185 St",,,,,,,,20161027,20161107,49.122036,-122.709075
508,1,Large Barrel,1001895316,"Litter Bin; Hillcrest Park, 6530 185 St",,398,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hillcrest Park, 6530 185 St",,,,,,,,20161027,20161107,49.122639,-122.709517
509,1,Large Barrel,1001895315,"Litter Bin; Hillcrest Park, 6530 185 St",,397,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hillcrest Park, 6530 185 St",,,,,,,,20161027,20161107,49.123075,-122.707250
510,1,Large Barrel,1001895314,"Litter Bin; Hillcrest Park, 6530 185 St",,396,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hillcrest Park, 6530 185 St",,,,,,,,20161027,20161107,49.121935,-122.707530
511,1,Large Barrel,1001895313,"Litter Bin; Hillcrest Park, 6530 185 St",,395,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hillcrest Park, 6530 185 St",,,,,,,,20161027,20161107,49.122377,-122.706541
512,1,Large Barrel,1001895312,"Litter Bin; Hillcrest Park, 6530 185 St",,394,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hillcrest Park, 6530 185 St",,,,,,,,20161027,20161107,49.122715,-122.705937
513,1,Large Barrel,1001895311,"Litter Bin; Hazelnut Meadows Community Park, 14069 68 Ave",,393,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hazelnut Meadows Community Park, 14069 68 Ave",,,,,,,,20161027,20161107,49.127382,-122.828981
514,1,Large Barrel,1001895310,"Litter Bin; Hazelnut Meadows Community Park, 14069 68 Ave",,392,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hazelnut Meadows Community Park, 14069 68 Ave",,,,,,,,20161027,20161107,49.126386,-122.831890
515,1,Large Barrel,1001895308,"Litter Bin; Hazelnut Meadows Community Park, 14069 68 Ave",,391,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hazelnut Meadows Community Park, 14069 68 Ave",,,,,,,,20161027,20161107,49.127129,-122.833466
516,1,Large Barrel,1001895300,"Litter Bin; Hazelmere Cemetery, 19184 16 Ave",,390,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hazelmere Cemetery, 19184 16 Ave",,,,,,,,20161027,20161107,49.030952,-122.692070
517,1,Large Barrel,1001935502,"Litter Bin; Kennedy Trail Park, 12237 82 Ave",,761,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Kennedy Trail Park, 12237 82 Ave",,,,,,,,20170613,20171215,49.152963,-122.882882
518,1,Large Barrel,1001953444,"Litter Bin; Forsyth Park, 10635 140 St",,769,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Forsyth Park, 10635 140 St",,,,,,,,20171031,20171215,49.195704,-122.836185
519,0,Trash,1001080665,,,2502058,,,In Service,,2009,Surrey,BS# 55670,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502058,,,132 St S of 96 Ave - W/Side ,,Initial AB,,,,,,20090206,20171103,49.176849,-122.856987
520,1,Large Barrel,1001953445,"Litter Bin; Forsyth Park, 10635 140 St",1001953444,770,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Forsyth Park, 10635 140 St",,,,,,0,0,20171031,20171215,49.196108,-122.834418
521,1,Large Barrel,1001931633,"Litter Bin; Wills Brook Park, 15999 28 Ave",,760,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Wills Brook Park, 15999 28 Ave",,,,,,,,20170517,20171215,49.055521,-122.779795
522,1,Large Barrel,1001937226,"Litter Bin; Godwin Farm Biodiversity Preserve, 9016 164 St",,763,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Godwin Farm Biodiversity Preserve, 9016 164 St",,,,,,,,20170623,20171215,49.166900,-122.767330
523,0,Big Belly,1001972586,"Litter Bin; Tamanawis Park, 12515 64 Ave",1001895852,793,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"60D - Utility ROW, 12520 68 Ave",,,,,,0,0,20180103,20180103,49.126478,-122.875974
524,1,Large Barrel,1001981548,"Litter Bin; 69B - Neighbourhood Park, 6491 194 St",,805,,4,In Service,,,Surrey,,YearLong,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"69B - Neighbourhood Park, 6491 194 St",,,,,,,,20180125,20180125,49.121062,-122.690786
525,0,Trash,1001925792,,,1507098,,,In Service,,,Surrey,BS# 61494,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,1507098,,,156 St N of 104 Ave E/Side,,,,,,,,20170404,20171103,49.192009,-122.789601
526,1,Large Barrel,1001895485,"Litter Bin; Joe Brown Park, 5381 125A St",,425,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Joe Brown Park, 5381 125A St",,,,,,,,20161027,20161027,49.100705,-122.877837
527,1,Large Barrel,1001895797,"Litter Bin; Summerhill Park, 13089 Summerhill Cres",,616,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Summerhill Park, 13089 Summerhill Cres",,,,,,,,20161101,20161107,49.034246,-122.861037
528,1,Large Barrel,1001895787,"Litter Bin; Sullivan Park, 6272 152 St",,606,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sullivan Park, 6272 152 St",,,,,,,,20161101,20161107,49.116751,-122.797850
529,1,Large Barrel,1001895790,"Litter Bin; Sullivan Park, 6272 152 St",,609,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Sullivan Park, 6272 152 St",,,,,,,,20161101,20161107,49.116704,-122.795855
530,2,Small Bin,1000960594,RDS-MAINT,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Bayview St N or McBride Ave W/Side,,,,,,,,20081204,20170519,49.050000,-122.882623
531,2,Small Bin,1000960577,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56090,,,,,,,,Engineering,Engineering,,,,,,,,,,,,128 St S of 25 Ave W/Side,,,,,,,,20081204,20170519,49.047340,-122.867470
532,5,Ornamental,1001080631,,,,,,In Service,,2009,Surrey,BS# 57142,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,King George Blvd N of 102 Ave E/Side,,Initial AB,,,,,,20090206,20170428,49.188197,-122.845187
533,4,Barrel,1000960545,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Christopherson Rd at 24 Ave W/Side (behind gate),,,,,,,,20081204,20170519,49.045735,-122.882691
534,2,Small Bin,1000960559,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56365,,,,,,,,Engineering,Engineering,,,,,,,,,,,,24 Ave W of 134 St N/Side,,,,,,,,20081204,20170519,49.045830,-122.851441
535,5,Ornamental,1000960543,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56091,,,,,,,,Engineering,Engineering,,,,,,,,,,,,128 St S of 24 Ave W/Side,,,,,,,,20081204,20170519,49.045441,-122.867529
536,2,Small Bin,1000960526,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56092,,,,,,,,Engineering,Engineering,,,,,,,,,,,,128 St S of 22 Ave W/Side,,,,,,,,20081204,20170519,49.042325,-122.867531
